Business_ID,Annual_Revenue,Requested_Loan_Amount,GST_Compliance,Past_Defaults,Bank_Transactions,Market_Trend,Credit_Score,Sanctioned_Loan_Amount,Difference
1451,4257164,607531,87,0,High Volume,Declining,563,607531,0
1452,901143,310601,90,0,Unstable,Growth,560,180228,130373
1453,2967520,206327,91,0,Stable,Growth,643,206327,0
1454,1297298,103638,91,1,High Volume,Stable,567,103638,0
1455,1051472,313678,90,1,Low Volume,Growth,547,210294,103384
1456,1820052,176950,92,0,Stable,Growth,642,176950,0
1457,866144,52017,91,0,Stable,Declining,518,52017,0
1458,1273247,161933,86,0,Stable,Stable,578,161933,0
1459,760474,231323,95,0,Stable,Growth,647,228142,3181
1460,9547407,3499157,84,0,Stable,Declining,488,1909481,1589676
1461,2039491,287803,93,0,Stable,Stable,568,287803,0
1462,1132819,397299,88,2,Stable,Stable,467,226563,170736
1463,2352958,310860,93,0,Stable,Stable,578,310860,0
1464,1812355,590929,91,1,High Volume,Declining,524,362471,228458
1465,1661488,391084,93,0,Low Volume,Declining,494,332297,58787
1466,3240808,1115518,96,0,Unstable,Growth,575,648161,467357
1467,3634587,1809202,92,0,Low Volume,Growth,578,726917,1082285
1468,1297045,612228,88,0,Stable,Growth,628,389113,223115
1469,1250864,64953,83,0,Unstable,Growth,546,64953,0
1470,1591136,713541,88,0,Stable,Stable,550,318227,395314
1471,500000,39960,98,0,Low Volume,Growth,619,39960,0
1472,589982,282525,91,0,Low Volume,Declining,501,117996,164529
1473,5917943,1046420,84,0,Low Volume,Growth,559,1046420,0
1474,7392483,1640508,93,0,Stable,Growth,632,1640508,0
1475,1624598,148224,93,0,High Volume,Growth,667,148224,0
1476,3144752,316119,95,0,High Volume,Growth,666,316119,0
1477,2543369,958935,96,0,Low Volume,Stable,563,508673,450262
1478,23279988,11056819,83,1,High Volume,Growth,628,6983996,4072823
1479,4855681,1577304,91,0,High Volume,Stable,614,1456704,120600
1480,1789892,666077,82,0,High Volume,Growth,645,536967,129110
1481,923169,362701,91,0,Stable,Stable,572,184633,178068
1482,548445,92285,91,0,Stable,Growth,627,92285,0
1483,2333246,164152,92,1,Stable,Stable,543,164152,0
1484,1082647,55045,93,0,Low Volume,Growth,598,55045,0
1485,635519,132056,94,0,High Volume,Declining,563,127103,4953
1486,1182027,187539,97,1,High Volume,Declining,535,187539,0
1487,834645,65138,94,0,Stable,Growth,645,65138,0
1488,7646154,1000023,93,0,High Volume,Declining,581,1000023,0
1489,4014052,425588,92,2,Low Volume,Growth,529,425588,0
1490,1970153,909610,94,0,Stable,Declining,552,394030,515580
1491,6478213,732817,92,0,Stable,Growth,621,732817,0
1492,2109359,615810,95,0,High Volume,Growth,665,615810,0
1493,995472,315463,90,0,Low Volume,Declining,485,199094,116369
1494,6705906,1975360,97,0,Stable,Growth,661,1975360,0
1495,3051452,288592,89,0,Stable,Stable,582,288592,0
1496,864756,167295,90,0,Stable,Stable,568,167295,0
1497,1702706,124420,91,0,Unstable,Declining,461,124420,0
1498,984122,224430,87,0,High Volume,Declining,579,196824,27606
1499,655898,88461,83,2,High Volume,Growth,582,88461,0
1500,4159652,1259271,84,0,High Volume,Stable,611,1247895,11376
1501,9134174,3304413,94,0,Low Volume,Growth,590,1826834,1477579
1502,647676,187472,85,0,High Volume,Growth,649,187472,0
1503,3110753,763399,97,0,Stable,Stable,580,622150,141249
1504,1178185,264267,92,1,Low Volume,Growth,538,235637,28630
1505,1342843,575759,93,1,Low Volume,Growth,554,268568,307191
1506,1234387,183573,95,0,Stable,Growth,652,183573,0
1507,993319,377857,93,0,Stable,Growth,623,297995,79862
1508,2061238,805670,95,0,Unstable,Stable,513,412247,393423
1509,1019925,243395,94,1,High Volume,Growth,624,243395,0
1510,2461707,452425,95,0,Stable,Declining,520,452425,0
1511,1904651,498530,83,0,Stable,Growth,605,498530,0
1512,1637763,150586,96,0,High Volume,Growth,674,150586,0
1513,959290,67792,86,0,Stable,Growth,602,67792,0
1514,1249911,125268,93,0,Low Volume,Stable,561,125268,0
1515,3628439,486992,93,2,Stable,Stable,502,486992,0
1516,2960100,819591,93,0,High Volume,Growth,682,819591,0
1517,907053,391948,94,0,Unstable,Growth,570,181410,210538
1518,2146750,334977,88,0,Stable,Declining,516,334977,0
1519,3616834,1702888,95,1,Stable,Growth,602,1085050,617838
1520,521506,250171,92,0,Low Volume,Growth,579,104301,145870
1521,3062335,1474536,81,1,High Volume,Stable,557,612467,862069
1522,1166946,498173,94,0,High Volume,Growth,676,350083,148090
1523,3129798,668904,95,0,High Volume,Growth,669,668904,0
1524,1076680,89050,87,1,Stable,Stable,537,89050,0
1525,500000,152984,92,1,Unstable,Declining,407,100000,52984
1526,539267,162539,91,0,Stable,Stable,573,107853,54686
1527,2060518,891152,94,0,High Volume,Growth,673,618155,272997
1528,2440657,1215925,94,0,Low Volume,Declining,493,488131,727794
1529,961785,268021,90,1,Low Volume,Stable,488,192357,75664
1530,3304759,678605,95,1,High Volume,Stable,579,660951,17654
1531,524806,70143,83,0,Low Volume,Stable,516,70143,0
1532,1880665,98095,87,0,Stable,Stable,579,98095,0
1533,752523,210030,85,0,High Volume,Stable,585,150504,59526
1534,1177061,353099,91,1,Stable,Stable,541,235412,117687
1535,2059387,867460,94,0,High Volume,Declining,601,617816,249644
1536,996166,275997,91,0,Low Volume,Growth,607,275997,0
1537,1457678,674046,98,0,Low Volume,Growth,613,437303,236743
1538,4434983,1475242,87,0,Stable,Growth,610,1330494,144748
1539,1249791,535100,95,0,Stable,Stable,595,249958,285142
1540,3869182,451672,92,0,High Volume,Stable,627,451672,0
1541,803100,349269,92,0,Stable,Declining,546,160620,188649
1542,3029304,1071812,100,0,High Volume,Growth,720,1071812,0
1543,6282351,795376,88,0,Stable,Stable,583,795376,0
1544,500000,67697,95,0,High Volume,Growth,676,67697,0
1545,1048094,489382,83,0,Stable,Stable,534,209618,279764
1546,3146048,202910,91,0,High Volume,Growth,655,202910,0
1547,1685485,435092,91,0,High Volume,Declining,590,337097,97995
1548,2668205,509798,80,0,Stable,Stable,550,509798,0
1549,1222993,427173,94,1,Stable,Stable,557,244598,182575
1550,2124978,909136,91,0,Stable,Growth,622,637493,271643
1551,1750581,371421,97,1,High Volume,Stable,619,371421,0
1552,5046602,1221812,95,0,High Volume,Growth,666,1221812,0
1553,2430328,1195388,98,1,High Volume,Growth,663,729098,466290
1554,2597557,1046198,85,0,Low Volume,Stable,520,519511,526687
1555,1426163,647110,85,0,High Volume,Growth,668,427848,219262
1556,1342327,332149,92,0,Low Volume,Growth,600,332149,0
1557,1402762,217897,91,0,Low Volume,Growth,592,217897,0
1558,2718421,639749,96,0,Low Volume,Stable,540,543684,96065
1559,1415810,527023,90,0,Low Volume,Growth,609,424743,102280
1560,2500046,248114,95,0,Stable,Stable,581,248114,0
1561,10431291,1791168,91,1,Low Volume,Growth,549,1791168,0
1562,3980427,282555,89,1,Low Volume,Growth,563,282555,0
1563,1527558,373574,98,0,Stable,Growth,660,373574,0
1564,5183397,2189211,92,0,Low Volume,Growth,597,1036679,1152532
1565,1430507,87402,96,0,Stable,Growth,647,87402,0
1566,500000,176948,96,1,High Volume,Growth,666,150000,26948
1567,885166,415694,86,1,Low Volume,Growth,542,177033,238661
1568,500000,78309,89,0,Low Volume,Growth,569,78309,0
1569,1496724,542017,96,1,Stable,Growth,596,299344,242673
1570,2012191,983551,96,0,Stable,Declining,525,402438,581113
1571,7580956,3661792,99,0,Stable,Stable,594,1516191,2145601
1572,2575468,401047,98,1,Low Volume,Growth,563,401047,0
1573,1663975,158326,92,0,High Volume,Growth,693,158326,0
1574,3849772,449373,84,0,Low Volume,Growth,572,449373,0
1575,500000,182958,87,1,High Volume,Growth,634,150000,32958
1576,2394037,901574,98,0,High Volume,Declining,591,478807,422767
1577,3673635,1298286,94,0,Low Volume,Growth,615,1102090,196196
1578,607514,122253,98,0,High Volume,Growth,707,122253,0
1579,4950520,625744,87,0,Low Volume,Stable,541,625744,0
1580,2599415,809308,92,2,Unstable,Declining,381,519883,289425
1581,1422277,380681,88,0,Stable,Stable,577,284455,96226
1582,3289432,1243324,88,0,Unstable,Growth,568,657886,585438
1583,12195216,3031877,77,1,Stable,Declining,440,2439043,592834
1584,2293278,464132,87,0,High Volume,Stable,616,464132,0
1585,2418303,440289,96,0,Stable,Growth,620,440289,0
1586,1373004,199308,92,0,Low Volume,Growth,584,199308,0
1587,1004625,170370,94,0,Stable,Stable,583,170370,0
1588,3852638,357038,89,0,Stable,Growth,599,357038,0
1589,999622,206008,94,0,High Volume,Stable,624,206008,0
1590,2099591,139531,93,1,Low Volume,Growth,572,139531,0
1591,1353053,181155,96,0,Stable,Stable,579,181155,0
1592,2908604,1122857,85,1,Stable,Growth,559,581720,541137
1593,2589382,508713,93,0,Low Volume,Stable,569,508713,0
1594,4547244,1594749,89,1,Stable,Declining,465,909448,685301
1595,1318476,491261,92,1,High Volume,Stable,579,263695,227566
1596,1597739,497749,96,0,Stable,Declining,555,319547,178202
1597,906176,436246,93,1,High Volume,Stable,594,181235,255011
1598,1389654,82890,94,0,Low Volume,Stable,558,82890,0
1599,2681375,1025341,98,0,Stable,Growth,657,804412,220929
1600,3633078,1749160,91,0,Stable,Growth,634,1089923,659237
1601,948150,415311,97,0,Stable,Growth,636,284445,130866
1602,3975594,499143,96,0,High Volume,Growth,698,499143,0
1603,5864984,1155807,77,0,Stable,Growth,575,1155807,0
1604,2760018,352187,96,0,Low Volume,Growth,626,352187,0
1605,8898886,2852883,88,2,Low Volume,Growth,521,1779777,1073106
1606,1067648,395547,92,1,Stable,Growth,604,320294,75253
1607,732542,141149,92,2,Unstable,Growth,494,141149,0
1608,500000,146389,86,0,Stable,Stable,559,100000,46389
1609,6562193,2368389,93,1,High Volume,Growth,622,1968657,399732
1610,3346724,801885,94,0,Stable,Stable,591,669344,132541
1611,1896522,823673,86,0,Unstable,Declining,459,379304,444369
1612,2480510,985252,90,0,Stable,Growth,603,744153,241099
1613,805814,63739,89,1,High Volume,Stable,557,63739,0
1614,14028501,4622481,95,0,Unstable,Stable,542,2805700,1816781
1615,2198700,342770,96,0,Low Volume,Growth,624,342770,0
1616,2164102,651142,96,1,High Volume,Growth,663,649230,1912
1617,3543457,1702985,97,1,Stable,Growth,620,1063037,639948
1618,2913330,1298115,96,0,High Volume,Growth,674,873999,424116
1619,2371675,550305,92,0,High Volume,Stable,643,550305,0
1620,1053491,190873,75,0,High Volume,Growth,641,190873,0
1621,2891178,449528,89,0,High Volume,Declining,570,449528,0
1622,8936187,2588203,96,1,Stable,Stable,560,1787237,800966
1623,5817237,589936,89,1,High Volume,Stable,571,589936,0
1624,7092506,2107707,82,1,Low Volume,Declining,430,1418501,689206
1625,1317211,66651,90,1,Low Volume,Growth,554,66651,0
1626,898351,175836,93,0,Stable,Growth,622,175836,0
1627,1792946,267096,96,0,High Volume,Declining,579,267096,0
1628,2073150,1009725,97,1,Unstable,Declining,460,414630,595095
1629,4758073,1795026,94,0,Stable,Growth,623,1427421,367605
1630,511974,106155,98,2,Stable,Stable,509,102394,3761
1631,6740470,618642,93,1,High Volume,Growth,643,618642,0
1632,1747320,493723,97,1,High Volume,Growth,641,493723,0
1633,1409147,205808,87,0,Low Volume,Stable,515,205808,0
1634,882326,257104,94,0,Stable,Growth,625,257104,0
1635,527611,224716,92,0,Unstable,Declining,474,105522,119194
1636,3830617,1253020,94,0,Unstable,Stable,503,766123,486897
1637,2102535,704780,88,0,High Volume,Stable,595,420507,284273
1638,706467,207322,95,0,Unstable,Growth,566,141293,66029
1639,703580,328761,98,0,Unstable,Declining,468,140716,188045
1640,1515676,711392,92,0,Low Volume,Growth,587,303135,408257
1641,7536114,2115579,92,0,Stable,Stable,588,1507222,608357
1642,1610938,302199,96,0,High Volume,Stable,627,302199,0
1643,595696,152983,94,1,High Volume,Growth,656,152983,0
1644,1628884,218191,92,0,High Volume,Declining,568,218191,0
1645,1594102,536184,87,1,Low Volume,Growth,559,318820,217364
1646,500000,137521,92,0,Unstable,Stable,535,100000,37521
1647,1898480,183175,83,0,Low Volume,Stable,508,183175,0
1648,1648296,229017,89,0,Low Volume,Growth,581,229017,0
1649,3460643,919958,95,0,Stable,Declining,552,692128,227830
1650,8702883,3911207,98,3,Stable,Growth,512,1740576,2170631
1651,4882911,1488682,96,1,Stable,Growth,603,1464873,23809
1652,1599000,570349,86,0,High Volume,Growth,639,479700,90649
1653,818132,165723,85,1,Low Volume,Growth,548,163626,2097
1654,15536270,4771734,97,0,High Volume,Stable,642,4660881,110853
1655,2078953,522484,93,0,High Volume,Growth,670,522484,0
1656,2004978,694942,93,0,Stable,Growth,625,601493,93449
1657,1944859,141506,94,2,Stable,Stable,499,141506,0
1658,2323227,631883,87,0,Low Volume,Declining,481,464645,167238
1659,1766502,323617,93,0,Stable,Stable,580,323617,0
1660,1253024,246574,92,0,High Volume,Growth,676,246574,0
1661,1280182,617576,97,0,Unstable,Growth,595,256036,361540
1662,1931481,255366,90,1,Low Volume,Stable,517,255366,0
1663,1283704,243981,91,0,Low Volume,Declining,497,243981,0
1664,1120991,313263,88,1,Low Volume,Stable,509,224198,89065
1665,2158975,946413,98,0,High Volume,Growth,686,647692,298721
1666,1616895,384015,94,0,Unstable,Growth,570,323379,60636
1667,6604055,2540840,90,1,Unstable,Growth,514,1320811,1220029
1668,500000,217684,85,0,High Volume,Growth,644,150000,67684
1669,4747864,899755,86,0,High Volume,Stable,594,899755,0
1670,5372845,1218226,87,0,Unstable,Declining,454,1074569,143657
1671,500000,105225,91,1,High Volume,Declining,525,100000,5225
1672,1507329,640291,95,0,Low Volume,Declining,525,301465,338826
1673,1473052,103049,97,2,High Volume,Declining,517,103049,0
1674,643058,121403,87,1,Low Volume,Growth,527,121403,0
1675,1064214,378577,94,0,Low Volume,Stable,537,212842,165735
1676,815486,248274,99,0,Unstable,Growth,582,163097,85177
1677,8055103,1984215,87,1,Low Volume,Growth,525,1611020,373195
1678,4191389,1227979,94,1,High Volume,Declining,558,838277,389702
1679,5483445,761722,88,0,Stable,Growth,606,761722,0
1680,3531869,861149,90,0,Stable,Growth,625,861149,0
1681,803521,221584,88,0,Stable,Growth,610,221584,0
1682,1303266,593683,86,0,Stable,Growth,598,260653,333030
1683,2932892,490895,93,0,High Volume,Growth,672,490895,0
1684,745863,328570,98,0,Stable,Stable,595,149172,179398
1685,3507446,1192211,86,1,Stable,Declining,486,701489,490722
1686,1635959,96772,84,0,Low Volume,Stable,532,96772,0
1687,1469075,552496,96,0,Stable,Stable,608,440722,111774
1688,3501731,231108,87,0,Stable,Stable,575,231108,0
1689,2828934,1411133,95,0,Low Volume,Growth,625,848680,562453
1690,1485448,657588,95,0,Low Volume,Declining,519,297089,360499
1691,5012593,921338,95,0,Stable,Growth,643,921338,0
1692,834969,138467,93,1,Stable,Growth,597,138467,0
1693,3245398,719338,93,1,Stable,Stable,546,649079,70259
1694,3186651,670073,87,0,Low Volume,Declining,480,637330,32743
1695,1547827,336733,98,0,High Volume,Growth,678,336733,0
1696,2573832,497327,85,0,High Volume,Growth,662,497327,0
1697,728767,240136,94,0,Stable,Stable,592,145753,94383
1698,4152502,514572,91,0,Stable,Stable,574,514572,0
1699,1710127,736537,83,0,High Volume,Declining,556,342025,394512
1700,1305141,542392,95,0,Stable,Growth,641,391542,150850
1701,4589159,1213454,98,0,High Volume,Stable,649,1213454,0
1702,1128641,489524,98,0,High Volume,Growth,699,338592,150932
1703,642570,103592,93,1,Low Volume,Declining,465,103592,0
1704,570744,33049,93,0,Stable,Growth,636,33049,0
1705,3219730,1058144,86,0,High Volume,Stable,625,965919,92225
1706,711874,182282,94,0,Unstable,Stable,520,142374,39908
1707,8071383,2463580,90,0,High Volume,Growth,656,2421414,42166
1708,500000,227351,95,0,Stable,Growth,655,150000,77351
1709,7703344,3747419,95,0,Unstable,Stable,533,1540668,2206751
1710,2347388,787558,95,0,High Volume,Growth,688,704216,83342
1711,1835137,722723,95,0,Unstable,Growth,576,367027,355696
1712,1282170,112464,87,0,Low Volume,Declining,468,112464,0
1713,2728626,333771,87,0,Stable,Growth,610,333771,0
1714,1923953,730991,97,0,Stable,Growth,643,577185,153806
1715,4792877,1170011,85,0,Stable,Stable,546,958575,211436
1716,2172485,544608,95,0,Low Volume,Declining,525,434497,110111
1717,2236095,422339,88,1,High Volume,Growth,631,422339,0
1718,1482307,479245,93,0,Low Volume,Stable,551,296461,182784
1719,1894458,252577,97,0,Unstable,Growth,581,252577,0
1720,2536362,842357,98,0,Stable,Declining,548,507272,335085
1721,504774,64717,98,0,High Volume,Stable,656,64717,0
1722,674314,53083,92,0,High Volume,Growth,659,53083,0
1723,3593407,713870,95,0,Stable,Growth,623,713870,0
1724,2273185,350100,95,0,High Volume,Growth,705,350100,0
1725,1711385,770202,99,0,High Volume,Stable,647,513415,256787
1726,2012216,150371,92,0,Stable,Growth,606,150371,0
1727,2618377,339017,93,1,Stable,Growth,593,339017,0
1728,1287473,382281,96,0,Unstable,Growth,589,257494,124787
1729,1063798,283481,94,0,Stable,Declining,528,212759,70722
1730,2319069,163804,92,0,High Volume,Declining,569,163804,0
1731,906460,48281,93,0,High Volume,Growth,679,48281,0
1732,2748600,1359542,86,0,Stable,Stable,540,549720,809822
1733,507846,175956,95,1,Stable,Stable,560,101569,74387
1734,4516846,968560,91,0,Low Volume,Stable,523,903369,65191
1735,2893791,757289,84,2,Stable,Growth,518,578758,178531
1736,2433458,413560,96,1,Unstable,Growth,539,413560,0
1737,4352029,893007,85,0,High Volume,Growth,673,893007,0
1738,7514759,2570574,88,1,High Volume,Growth,634,2254427,316147
1739,4463733,1996473,98,1,Low Volume,Growth,564,892746,1103727
1740,500000,66429,93,1,Stable,Growth,572,66429,0
1741,712360,305006,95,0,Stable,Growth,651,213708,91298
1742,1202779,125932,97,0,High Volume,Stable,639,125932,0
1743,2024580,297100,98,0,High Volume,Growth,704,297100,0
1744,3000013,200188,91,1,High Volume,Stable,589,200188,0
1745,1109483,125777,94,1,Stable,Growth,589,125777,0
1746,2302287,1065467,93,0,Stable,Growth,647,690686,374781
1747,1083485,278182,97,0,Stable,Growth,634,278182,0
1748,1215645,103269,91,0,Low Volume,Stable,527,103269,0
1749,643496,310086,93,0,High Volume,Growth,681,193048,117038
1750,947340,422084,96,2,Stable,Stable,524,189468,232616
1751,672429,261983,92,0,High Volume,Growth,681,201728,60255
1752,908274,426946,89,1,Stable,Declining,467,181654,245292
1753,4606198,686592,91,2,Low Volume,Growth,519,686592,0
1754,927716,395547,93,1,Low Volume,Growth,558,185543,210004
1755,16287454,5871563,94,1,High Volume,Stable,585,3257490,2614073
1756,2942159,1298644,96,2,Stable,Stable,526,588431,710213
1757,2298734,939286,88,0,Unstable,Growth,572,459746,479540
1758,997806,205471,93,0,Low Volume,Growth,615,205471,0
1759,3472023,1383529,97,0,High Volume,Stable,660,1041606,341923
1760,1251045,210307,96,1,Stable,Stable,555,210307,0
1761,2186052,432546,81,1,High Volume,Stable,573,432546,0
1762,15372144,1515041,93,1,Stable,Stable,523,1515041,0
1763,1836096,864405,87,0,Stable,Stable,573,367219,497186
1764,4972427,899768,88,0,High Volume,Growth,674,899768,0
1765,1129696,321150,89,0,Stable,Stable,572,225939,95211
1766,1928030,435927,92,0,Low Volume,Growth,582,385606,50321
1767,8175402,3940279,99,0,High Volume,Stable,660,2452620,1487659
1768,1200713,241070,93,0,Low Volume,Growth,581,240142,928
1769,8452382,3383874,92,0,Stable,Growth,629,2535714,848160
1770,3492756,1519130,83,0,Low Volume,Declining,455,698551,820579
1771,1264297,311046,90,1,High Volume,Stable,587,252859,58187
1772,3288448,724042,97,0,High Volume,Stable,652,724042,0
1773,4316880,1668412,86,1,High Volume,Growth,604,1295064,373348
1774,3260685,1502534,89,1,Low Volume,Growth,535,652137,850397
